Influencer ID,Account,Platform,Follower Count,Post Engagements,Engagement Rate (%),Views avg.,Likes avg.,Comments avg.,Shares avg.,Scraped
INF0409,skaijackson,TikTok,19500000.0,497800,2.55,2400000.0,492800.0,3400.0,1600.0,2022-02-07 16:54:35.641971
INF0410,marianna.balsamo,TikTok,1300000.0,422270,32.48,7200000.0,420400.0,1100.0,770.0,2022-02-07 16:54:35.641971
INF0411,lucaslopezvilet,TikTok,2400000.0,268700,11.2,2000000.0,257300.0,2200.0,9200.0,2022-02-07 16:54:35.641971
INF0412,twohottakes,TikTok,2600000.0,315100,12.12,1800000.0,304700.0,8900.0,1500.0,2022-02-07 16:54:35.641971
INF0413,farhakhalidi,TikTok,1200000.0,288900,24.08,3000000.0,282200.0,5100.0,1600.0,2022-02-07 16:54:35.641971
INF0414,egorkreed,TikTok,11800000.0,367000,3.11,3300000.0,362200.0,3400.0,1400.0,2022-02-07 16:54:35.641971
INF0415,zoekanolnot,TikTok,1400000.0,323100,23.08,1100000.0,306700.0,4800.0,11600.0,2022-02-07 16:54:35.641971
INF0416,itsmenicksmithy2,TikTok,8400000.0,335100,3.99,3300000.0,330100.0,2800.0,2200.0,2022-02-07 16:54:35.641971
INF0417,jojohfsex,TikTok,1200000.0,351500,29.29,2600000.0,345300.0,3800.0,2400.0,2022-02-07 16:54:35.641971
INF0418,zusjeofficial,TikTok,6900000.0,317940,4.61,5900000.0,315000.0,2100.0,840.0,2022-02-07 16:54:35.641971
INF0419,simplesmentenoix,TikTok,6100000.0,438100,7.18,3000000.0,433900.0,3000.0,1200.0,2022-02-07 16:54:35.641971
INF0420,lupillafran,TikTok,398800.0,342200,85.81,2900000.0,336600.0,3100.0,2500.0,2022-02-07 16:54:35.641971
INF0421,otakoyakisoba,TikTok,13300000.0,312700,2.35,3800000.0,308100.0,2100.0,2500.0,2022-02-07 16:54:35.641971
INF0422,wren.eleanor,TikTok,16800000.0,387700,2.31,3000000.0,383100.0,2200.0,2400.0,2022-02-07 16:54:35.641971
INF0423,soylamorena,TikTok,6000000.0,223500,3.72,2100000.0,211500.0,1800.0,10200.0,2022-02-07 16:54:35.641971
INF0424,kikakiim,TikTok,27700000.0,411400,1.49,3100000.0,407200.0,2700.0,1500.0,2022-02-07 16:54:35.641971
INF0425,azizxj,TikTok,866800.0,239000,27.57,959700.0,213200.0,10200.0,15600.0,2022-02-07 16:54:35.641971
INF0426,renpc_,TikTok,2500000.0,322700,12.91,1800000.0,313100.0,2100.0,7500.0,2022-02-07 16:54:35.641971
INF0427,maxthemeatguy,TikTok,3200000.0,444600,13.89,4200000.0,441800.0,1200.0,1600.0,2022-02-07 16:54:35.641971
INF0428,fishingarrett,TikTok,1900000.0,329900,17.36,2100000.0,322300.0,3200.0,4400.0,2022-02-07 16:54:35.641971
INF0429,pandasakha,TikTok,3000000.0,242200,8.07,6000000.0,238600.0,2500.0,1100.0,2022-02-07 16:54:35.641971
INF0430,internetfunny,TikTok,1900000.0,430900,22.68,1700000.0,423900.0,1900.0,5100.0,2022-02-07 16:54:35.641971
INF0431,larissagloor,TikTok,2000000.0,313900,15.7,1500000.0,302700.0,8000.0,3200.0,2022-02-07 16:54:35.641971
INF0432,rug,TikTok,8700000.0,385524,4.43,4300000.0,382400.0,2200.0,924.0,2022-02-07 16:54:35.641971
INF0433,kulinaria.recetas,TikTok,2200000.0,195569,8.89,2100000.0,182400.0,469.0,12700.0,2022-02-07 16:54:35.641971
INF0434,steven_he,TikTok,4400000.0,307500,6.99,2000000.0,298800.0,2400.0,6300.0,2022-02-07 16:54:35.641971
INF0435,gabifaye,TikTok,10200000.0,253600,2.49,5000000.0,249600.0,1300.0,2700.0,2022-02-07 16:54:35.641971
INF0436,matheuskriwat,TikTok,9300000.0,274000,2.95,2900000.0,267500.0,3900.0,2600.0,2022-02-07 16:54:35.641971
INF0437,frontal,TikTok,945500.0,243100,25.71,2300000.0,233800.0,5700.0,3600.0,2022-02-07 16:54:35.641971
INF0438,kbandkarla,TikTok,758100.0,281983,37.2,1900000.0,272100.0,883.0,9000.0,2022-02-07 16:54:35.641971
INF0439,dylanswagmoney,TikTok,5000.0,409700,8194.0,701600.0,391600.0,8100.0,10000.0,2022-02-07 16:54:35.641971
INF0440,ashkaashh,TikTok,2400000.0,289500,12.06,2400000.0,282200.0,3200.0,4100.0,2022-02-07 16:54:35.641971
INF0441,yourdogsbestfriend,TikTok,697200.0,294600,42.25,1800000.0,285000.0,2700.0,6900.0,2022-02-07 16:54:35.641971
INF0442,cerenyaldz,TikTok,9000000.0,183100,2.03,2100000.0,169300.0,12000.0,1800.0,2022-02-07 16:54:35.641971
INF0443,cyrusdobre,TikTok,9500000.0,272693,2.87,3900000.0,268000.0,3800.0,893.0,2022-02-07 16:54:35.641971
INF0444,juaniquilador,TikTok,7300000.0,341900,4.68,1800000.0,333800.0,6600.0,1500.0,2022-02-07 16:54:35.641971
INF0445,vincentgiganteee,TikTok,2000000.0,291500,14.58,2400000.0,284500.0,2000.0,5000.0,2022-02-07 16:54:35.641971
INF0446,mattcolbo,TikTok,211400.0,466000,220.44,912700.0,454400.0,2800.0,8800.0,2022-02-07 16:54:35.641971
INF0447,emiliamernes,TikTok,2000000.0,511700,25.58,3500000.0,509000.0,1400.0,1300.0,2022-02-07 16:54:35.641971
INF0448,initiaraandini,TikTok,3700000.0,367500,9.93,3300000.0,363500.0,1800.0,2200.0,2022-02-07 16:54:35.641971
INF0449,coleandersonj,TikTok,1100000.0,319400,29.04,1900000.0,311400.0,2700.0,5300.0,2022-02-07 16:54:35.641971
INF0450,la_lerma,TikTok,10900000.0,388700,3.57,2700000.0,384200.0,1200.0,3300.0,2022-02-07 16:54:35.641971
INF0451,niti3_,TikTok,1500000.0,385200,25.68,2500000.0,380200.0,1900.0,3100.0,2022-02-07 16:54:35.641971
INF0452,stellajero16,TikTok,1000000.0,262000,26.2,1200000.0,246300.0,13600.0,2100.0,2022-02-07 16:54:35.641971
INF0453,willikatiana,TikTok,2800000.0,230537,8.23,3900000.0,225300.0,4800.0,437.0,2022-02-07 16:54:35.641971
INF0454,fedevigevani,TikTok,12100000.0,378574,3.13,2000000.0,372400.0,5500.0,674.0,2022-02-07 16:54:35.641971
INF0455,edmatthewstokky,TikTok,528000.0,234400,44.39,2500000.0,226300.0,3900.0,4200.0,2022-02-07 16:54:35.641971
INF0456,brawlstars,TikTok,3700000.0,226000,6.11,1700000.0,213400.0,10800.0,1800.0,2022-02-07 16:54:35.641971
INF0457,cierraramirezofficial,TikTok,1200000.0,473000,39.42,2900000.0,469700.0,1200.0,2100.0,2022-02-07 16:54:35.641971
INF0458,ramizeinn,TikTok,13300000.0,283400,2.13,3800000.0,279100.0,2700.0,1600.0,2022-02-07 16:54:35.641971
INF0459,la.maraaa,TikTok,5600000.0,505122,9.02,2800000.0,501900.0,2800.0,422.0,2022-02-07 16:54:35.641971
INF0460,joejonas,TikTok,4900000.0,258800,5.28,1900000.0,249300.0,2300.0,7200.0,2022-02-07 16:54:35.641971
INF0461,riaricis,TikTok,24700000.0,376300,1.52,3900000.0,373200.0,1600.0,1500.0,2022-02-07 16:54:35.641971
INF0462,pacodemiguel,TikTok,6200000.0,247700,4.0,1700000.0,236600.0,1800.0,9300.0,2022-02-07 16:54:35.641971
INF0463,lglinh138,TikTok,32600.0,201200,617.18,1500000.0,185100.0,9200.0,6900.0,2022-02-07 16:54:35.641971
INF0464,naple_13,TikTok,187400.0,69700,37.19,4200000.0,47000.0,11500.0,11200.0,2022-02-07 16:54:35.641971
INF0465,anardreams,TikTok,14300000.0,153100,1.07,4500000.0,146300.0,5500.0,1300.0,2022-02-07 16:54:35.641971
INF0466,machikayt,TikTok,11600000.0,372200,3.21,3000000.0,368200.0,2400.0,1600.0,2022-02-07 16:54:35.641971
INF0467,alena_sahnova,TikTok,12000000.0,392300,3.27,4100000.0,389600.0,1300.0,1400.0,2022-02-07 16:54:35.641971
INF0468,doge_g,TikTok,292500.0,294900,100.82,1400000.0,284000.0,1700.0,9200.0,2022-02-07 16:54:35.641971
INF0469,calebcoffee,TikTok,10300000.0,412440,4.0,2700000.0,408500.0,3100.0,840.0,2022-02-07 16:54:35.641971
INF0470,rosalia,TikTok,15600000.0,463078,2.97,3100000.0,460000.0,2100.0,978.0,2022-02-07 16:54:35.641971
INF0471,frankiefictitious,TikTok,1100000.0,970753,88.25,3300000.0,969400.0,727.0,626.0,2022-02-07 16:54:35.641971
INF0472,thinhung99,TikTok,5600000.0,350000,6.25,2800000.0,345500.0,3200.0,1300.0,2022-02-07 16:54:35.641971
INF0473,judiitharias,TikTok,15400000.0,472975,3.07,5100000.0,471200.0,1300.0,475.0,2022-02-07 16:54:35.641971
INF0474,nazdej,TikTok,7300000.0,259200,3.55,3100000.0,253600.0,2400.0,3200.0,2022-02-07 16:54:35.641971
INF0475,nick.digiovanni,TikTok,8199999.999999999,420300,5.13,2900000.0,416800.0,2300.0,1200.0,2022-02-07 16:54:35.641971
INF0476,itayvargas,TikTok,17200000.0,338300,1.97,1600000.0,330400.0,1800.0,6100.0,2022-02-07 16:54:35.641971
INF0477,damedamian,TikTok,4200000.0,648400,15.44,1600000.0,644400.0,2100.0,1900.0,2022-02-07 16:54:35.641971
INF0478,morimura,TikTok,5800000.0,356600,6.15,1700000.0,349600.0,3400.0,3600.0,2022-02-07 16:54:35.641971
INF0479,lgndfrvr,TikTok,15400000.0,281200,1.83,2900000.0,276000.0,1600.0,3600.0,2022-02-07 16:54:35.641971
INF0480,dababy,TikTok,6500000.0,322000,4.95,1900000.0,314900.0,4900.0,2200.0,2022-02-07 16:54:35.641971
INF0481,jaxwritessongs,TikTok,8100000.0,261600,3.23,1800000.0,252200.0,4800.0,4600.0,2022-02-07 16:54:35.641971
INF0482,ava_love33,TikTok,2600000.0,400558,15.41,2600000.0,396600.0,3200.0,758.0,2022-02-07 16:54:35.641971
INF0483,francis.bourgeois,TikTok,2200000.0,251500,11.43,2300000.0,244200.0,2400.0,4900.0,2022-02-07 16:54:35.641971
INF0484,charlyokei,TikTok,3500000.0,352500,10.07,3300000.0,349000.0,2300.0,1200.0,2022-02-07 16:54:35.641971
INF0485,oli_natu,TikTok,7200000.0,417100,5.79,3200000.0,414000.0,1500.0,1600.0,2022-02-07 16:54:35.641971
INF0486,myggglf,TikTok,186800.0,217300,116.33,3400000.0,211700.0,4100.0,1500.0,2022-02-07 16:54:35.641971
INF0487,oblomoffrecipe,TikTok,4900000.0,242100,4.94,2700000.0,235800.0,1500.0,4800.0,2022-02-07 16:54:35.641971
INF0488,interesting.thingsz,TikTok,3700000.0,317700,8.59,2700000.0,313000.0,3400.0,1300.0,2022-02-07 16:54:35.641971
INF0489,yefersoncossio,TikTok,10300000.0,397304,3.86,4400000.0,395000.0,1500.0,804.0,2022-02-07 16:54:35.641971
INF0490,elinaageeva,TikTok,1800000.0,342400,19.02,2300000.0,337200.0,1100.0,4100.0,2022-02-07 16:54:35.641971
INF0491,official_eudy,TikTok,6900000.0,330400,4.79,983100.0,317800.0,4500.0,8100.0,2022-02-07 16:54:35.641971
INF0492,dez.thelez,TikTok,2700000.0,325900,12.07,1300000.0,316400.0,2600.0,6900.0,2022-02-07 16:54:35.641971
INF0493,theevaelfie,TikTok,3600000.0,200200,5.56,2500000.0,192100.0,6300.0,1800.0,2022-02-07 16:54:35.641971
INF0494,hotramyun,TikTok,669000.0,459251,68.65,3800000.0,457000.0,1700.0,551.0,2022-02-07 16:54:35.641971
INF0495,ryanbakery,TikTok,996800.0,276000,27.69,2000000.0,268800.0,3400.0,3800.0,2022-02-07 16:54:35.641971
INF0496,joesantagato,TikTok,1300000.0,211500,16.27,1800000.0,200600.0,1700.0,9200.0,2022-02-07 16:54:35.641971
INF0497,priimoraa,TikTok,12300000.0,479400,3.9,3000000.0,476700.0,1700.0,1000.0,2022-02-07 16:54:35.641971
INF0498,tunico80,TikTok,5200000.0,307400,5.91,2400000.0,302000.0,2600.0,2800.0,2022-02-07 16:54:35.641971
INF0499,boywithuke,TikTok,3400000.0,327400,9.63,2300000.0,322300.0,4100.0,1000.0,2022-02-07 16:54:35.641971
INF0500,jacobsutherland,TikTok,346800.0,276800,79.82,1200000.0,264900.0,4400.0,7500.0,2022-02-07 16:54:35.641971
INF0501,mimiermakeup,TikTok,13100000.0,475767,3.63,3500000.0,473500.0,1700.0,567.0,2022-02-07 16:54:35.641971
INF0502,infinite,TikTok,7000000.0,299654,4.28,3400000.0,295900.0,3000.0,754.0,2022-02-07 16:54:35.641971
INF0503,payton,TikTok,15300000.0,234200,1.53,1600000.0,223900.0,6900.0,3400.0,2022-02-07 16:54:35.641971
INF0504,asyrafjamall,TikTok,1900000.0,244086,12.85,5000000.0,241000.0,886.0,2200.0,2022-02-07 16:54:35.641971
INF0505,matheusevitoriaofc,TikTok,6400000.0,253300,3.96,2700000.0,247800.0,2500.0,3000.0,2022-02-07 16:54:35.641971
INF0506,veydi_rush,TikTok,7600000.0,359800,4.73,2500000.0,355700.0,1300.0,2800.0,2022-02-07 16:54:35.641971
INF0507,fedez,TikTok,5100000.0,311800,6.11,1400000.0,303200.0,2100.0,6500.0,2022-02-07 16:54:35.641971
INF0508,wasyanka,TikTok,2200000.0,151800,6.9,2600000.0,141800.0,1000.0,9000.0,2022-02-07 16:54:35.641971
INF0509,augustogimenez,TikTok,11400000.0,401073,3.52,3000000.0,398100.0,2000.0,973.0,2022-02-07 16:54:35.641971
INF0510,anggun_mans,TikTok,12900000.0,201200,1.56,5600000.0,197900.0,2100.0,1200.0,2022-02-07 16:54:35.641971
INF0511,jigpx,TikTok,4900000.0,226100,4.61,2400000.0,219300.0,5700.0,1100.0,2022-02-07 16:54:35.641971
INF0512,dillajaidi,TikTok,989600.0,369200,37.31,2800000.0,365600.0,2000.0,1600.0,2022-02-07 16:54:35.641971
INF0513,_vincealarcon,TikTok,5500000.0,366300,6.66,4600000.0,364200.0,1100.0,1000.0,2022-02-07 16:54:35.641971
INF0514,rubentuestaok,TikTok,9600000.0,278514,2.9,3500000.0,274800.0,914.0,2800.0,2022-02-07 16:54:35.641971
INF0515,romanlolo,TikTok,702700.0,404400,57.55,1800000.0,399500.0,3200.0,1700.0,2022-02-07 16:54:35.641971
INF0516,sibenitoo,TikTok,4400000.0,237700,5.4,2700000.0,231900.0,2700.0,3100.0,2022-02-07 16:54:35.641971
INF0517,larrywheels,TikTok,1400000.0,214700,15.34,1900000.0,205700.0,3000.0,6000.0,2022-02-07 16:54:35.641971
INF0518,qwer_roblox2,TikTok,10700.0,234600,2192.52,954300.0,217600.0,11700.0,5300.0,2022-02-07 16:54:35.641971
INF0519,xobrooklynne,TikTok,10700000.0,291965,2.73,2400000.0,286900.0,4600.0,465.0,2022-02-07 16:54:35.641971
INF0520,sveta.marcel,TikTok,3500000.0,288900,8.25,3600000.0,285500.0,1400.0,2000.0,2022-02-07 16:54:35.641971
INF0521,madelineaford,TikTok,1500000.0,668700,44.58,1500000.0,665200.0,2300.0,1200.0,2022-02-07 16:54:35.641971
INF0522,djsandyremix,TikTok,175700.0,215100,122.42,2300000.0,207800.0,4700.0,2600.0,2022-02-07 16:54:35.641971
INF0523,jarvali,TikTok,2100000.0,389900,18.57,1600000.0,384200.0,3600.0,2100.0,2022-02-07 16:54:35.641971
INF0524,monika.kociolek,TikTok,2500000.0,275600,11.02,1600000.0,267400.0,6300.0,1900.0,2022-02-07 16:54:35.641971
INF0525,hellmanretailgroup,TikTok,4100000.0,222200,5.42,1800000.0,212800.0,7600.0,1800.0,2022-02-07 16:54:35.641971
INF0526,jrayssaleal,TikTok,4400000.0,280900,6.38,3900000.0,277700.0,2600.0,600.0,2022-02-07 16:54:35.641971
INF0527,ugolord,TikTok,4900000.0,182414,3.72,3200000.0,176200.0,5700.0,514.0,2022-02-07 16:54:35.641971
INF0528,antrobo10,TikTok,337100.0,187000,55.47,1200000.0,169400.0,4000.0,13600.0,2022-02-07 16:54:35.641971
INF0529,dermdoctor,TikTok,12600000.0,220000,1.75,4100000.0,216100.0,1000.0,2900.0,2022-02-07 16:54:35.641971
INF0530,zakuryy,TikTok,288300.0,215100,74.61,1500000.0,203800.0,2500.0,8800.0,2022-02-07 16:54:35.641971
INF0531,nicholas_crown,TikTok,1300000.0,635074,48.85,4000000.0,633700.0,818.0,556.0,2022-02-07 16:54:35.641971
INF0532,lukman_nj,TikTok,3300000.0,318631,9.66,3400000.0,315400.0,2600.0,631.0,2022-02-07 16:54:35.641971
INF0533,leidys_sotolongo,TikTok,11200000.0,411172,3.67,3200000.0,408600.0,2000.0,572.0,2022-02-07 16:54:35.641971
INF0534,bsnano1,TikTok,11300.0,261500,2314.16,2000000.0,254800.0,3400.0,3300.0,2022-02-07 16:54:35.641971
INF0535,dagibee,TikTok,1000000.0,338400,33.84,2500000.0,334200.0,2200.0,2000.0,2022-02-07 16:54:35.641971
INF0536,jensjulius_tejlgaard,TikTok,440300.0,181800,41.29,2500000.0,174000.0,1400.0,6400.0,2022-02-07 16:54:35.641971
INF0537,lourdasprec,TikTok,8500000.0,313500,3.69,1000000.0,302300.0,7000.0,4200.0,2022-02-07 16:54:35.641971
INF0538,gianlucavacchi,TikTok,21400000.0,259700,1.21,3400000.0,255800.0,2500.0,1400.0,2022-02-07 16:54:35.641971
INF0539,garyowencom,TikTok,1900000.0,211100,11.11,2000000.0,202600.0,1200.0,7300.0,2022-02-07 16:54:35.641971
INF0540,itsizail,TikTok,4700000.0,221900,4.72,1300000.0,209700.0,7600.0,4600.0,2022-02-07 16:54:35.641971
INF0541,anthonnyswagg3,TikTok,8100000.0,226800,2.8,2300000.0,220000.0,3000.0,3800.0,2022-02-07 16:54:35.641971
INF0542,carloscastroes,TikTok,10100000.0,294051,2.91,2600000.0,289600.0,551.0,3900.0,2022-02-07 16:54:35.641971
INF0543,suavexavier,TikTok,10500000.0,252200,2.4,3000000.0,247700.0,2200.0,2300.0,2022-02-07 16:54:35.641971
INF0544,cos_s1,TikTok,22300.0,190300,853.36,1700000.0,179400.0,3500.0,7400.0,2022-02-07 16:54:35.641971
INF0545,kkarrrambaby,TikTok,14000000.0,443700,3.17,2800000.0,441000.0,1700.0,1000.0,2022-02-07 16:54:35.641971
INF0546,leanadeeb,TikTok,3500000.0,410053,11.72,2700000.0,407100.0,953.0,2000.0,2022-02-07 16:54:35.641971
INF0547,gabimfmoura,TikTok,7000000.0,333000,4.76,2600000.0,329200.0,1500.0,2300.0,2022-02-07 16:54:35.641971
INF0548,ox_zung,TikTok,39100000.0,324442,0.83,2700000.0,320600.0,2900.0,942.0,2022-02-07 16:54:35.641971
INF0549,gb0012,TikTok,1700000.0,230200,13.54,2000000.0,222800.0,3800.0,3600.0,2022-02-07 16:54:35.641971
INF0550,laurathesimp,TikTok,706400.0,291500,41.27,1800000.0,285100.0,2500.0,3900.0,2022-02-07 16:54:35.641971
INF0551,barisresmiii,TikTok,11500000.0,237300,2.06,4200000.0,234000.0,2300.0,1000.0,2022-02-07 16:54:35.641971
INF0552,ikendrena,TikTok,6700000.0,397124,5.93,2600000.0,393900.0,2700.0,524.0,2022-02-07 16:54:35.641971
INF0553,joshrichards,TikTok,25600000.0,370600,1.45,2400000.0,366900.0,2200.0,1500.0,2022-02-07 16:54:35.641971
INF0554,adamw,TikTok,15400000.0,308100,2.0,2800000.0,304300.0,1300.0,2500.0,2022-02-07 16:54:35.641971
INF0555,tylerashtonn,TikTok,4000000.0,232400,5.81,1400000.0,222100.0,8600.0,1700.0,2022-02-07 16:54:35.641971
INF0556,preppyclaws,TikTok,2700000.0,229900,8.51,1600000.0,220500.0,8300.0,1100.0,2022-02-07 16:54:35.641971
INF0557,hasanmucci,TikTok,1600000.0,188000,11.75,2900000.0,181900.0,2900.0,3200.0,2022-02-07 16:54:35.641971
INF0558,littlejem4,TikTok,1800000.0,307600,17.09,2100000.0,302600.0,3800.0,1200.0,2022-02-07 16:54:35.641971
INF0559,rockstar.bosa,TikTok,1800000.0,269500,14.97,975100.0,256800.0,2900.0,9800.0,2022-02-07 16:54:35.641971
INF0560,nabela,TikTok,7200000.0,414900,5.76,2600000.0,411900.0,1600.0,1400.0,2022-02-07 16:54:35.641971
INF0561,rawanfahmii,TikTok,3300000.0,277800,8.42,3900000.0,274800.0,1900.0,1100.0,2022-02-07 16:54:35.641971
INF0562,faryanggaa,TikTok,3700000.0,344500,9.31,1700000.0,339000.0,4100.0,1400.0,2022-02-07 16:54:35.641971
INF0563,gordonramsayofficial,TikTok,30900000.0,271700,0.88,3000000.0,267800.0,2800.0,1100.0,2022-02-07 16:54:35.641971
INF0564,danivallem,TikTok,3300000.0,133065,4.03,1600000.0,116100.0,765.0,16200.0,2022-02-07 16:54:35.641971
INF0565,louuuyoung,TikTok,467600.0,173400,37.08,1100000.0,155100.0,4300.0,14000.0,2022-02-07 16:54:35.641971
INF0566,gorowok21,TikTok,352800.0,209600,59.41,2100000.0,202200.0,5600.0,1800.0,2022-02-07 16:54:35.641971
INF0567,thatlittlepuff,TikTok,22900000.0,400000,1.75,3300000.0,397600.0,1200.0,1200.0,2022-02-07 16:54:35.641971
INF0568,milaalawiyah,TikTok,3800000.0,403613,10.62,4000000.0,401700.0,1300.0,613.0,2022-02-07 16:54:35.641971
INF0569,nattinatasha,TikTok,14300000.0,355700,2.49,2800000.0,352500.0,1700.0,1500.0,2022-02-07 16:54:35.641971
INF0570,los_escachaitos,TikTok,2600000.0,205400,7.9,2400000.0,198900.0,3300.0,3200.0,2022-02-07 16:54:35.641971
INF0571,annaxsitar,TikTok,11500000.0,538938,4.69,3500000.0,537300.0,835.0,803.0,2022-02-07 16:54:35.641971
INF0572,kingsalmanan,TikTok,828500.0,338700,40.88,4800000.0,336800.0,0.0,1900.0,2022-02-07 16:54:35.641971
INF0573,raulbazanm,TikTok,4200000.0,250900,5.97,4100000.0,247800.0,1600.0,1500.0,2022-02-07 16:54:35.641971
INF0574,lexychaplin,TikTok,2900000.0,343139,11.83,2100000.0,338800.0,3600.0,739.0,2022-02-07 16:54:35.641971
INF0575,lucasvarelaaaa,TikTok,2300000.0,228455,9.93,1600000.0,219800.0,955.0,7700.0,2022-02-07 16:54:35.641971
INF0576,mariabecerra_22,TikTok,5600000.0,361400,6.45,2700000.0,358200.0,2100.0,1100.0,2022-02-07 16:54:35.641971
INF0577,jailyneojeda,TikTok,16600000.000000002,302500,1.82,3400000.0,299500.0,1600.0,1400.0,2022-02-07 16:54:35.641971
INF0578,khonpetch56,TikTok,3100000.0,212500,6.85,2300000.0,206200.0,2500.0,3800.0,2022-02-07 16:54:35.641971
INF0579,magaly.rds,TikTok,495600.0,313428,63.24,3000000.0,310200.0,2300.0,928.0,2022-02-07 16:54:35.641971
INF0580,crisdevilgamer7,TikTok,4200000.0,328698,7.83,2000000.0,324100.0,4000.0,598.0,2022-02-07 16:54:35.641971
INF0581,lizzy.schneider,TikTok,243300.0,491196,201.89,2900000.0,489100.0,996.0,1100.0,2022-02-07 16:54:35.641971
INF0582,agelo_9,TikTok,536200.0,146400,27.3,1400000.0,130700.0,7100.0,8600.0,2022-02-07 16:54:35.641971
INF0583,volvydooya,TikTok,650300.0,348100,53.53,1600000.0,342600.0,2300.0,3200.0,2022-02-07 16:54:35.641971
INF0584,katkatyeah,TikTok,908200.0,427900,47.12,3000000.0,425600.0,1300.0,1000.0,2022-02-07 16:54:35.641971
INF0585,datvilla94,TikTok,3700000.0,234000,6.32,2200000.0,228000.0,4100.0,1900.0,2022-02-07 16:54:35.641971
INF0586,superjekitaa,TikTok,2900000.0,328873,11.34,2100000.0,324600.0,3700.0,573.0,2022-02-07 16:54:35.641971
INF0587,ianboggs,TikTok,10200000.0,374064,3.67,3100000.0,371500.0,2300.0,264.0,2022-02-07 16:54:35.641971
INF0588,emilymariko,TikTok,9400000.0,327616,3.49,3600000.0,325200.0,1500.0,916.0,2022-02-07 16:54:35.641971
INF0589,lossiblings_,TikTok,22000000.0,350100,1.59,2700000.0,347000.0,1800.0,1300.0,2022-02-07 16:54:35.641971
INF0590,beca,TikTok,20900000.0,291700,1.4,2300000.0,287400.0,3000.0,1300.0,2022-02-07 16:54:35.641971
INF0591,schrodingerlee,TikTok,1100000.0,359300,32.66,2500000.0,356100.0,1600.0,1600.0,2022-02-07 16:54:35.641971
INF0592,owen.han,TikTok,915400.0,215441,23.54,2900000.0,210700.0,941.0,3800.0,2022-02-07 16:54:35.641971
INF0593,apple,TikTok,1200000.0,147665,12.31,34300000.0,147100.0,0.0,565.0,2022-02-07 16:54:35.641971
INF0594,avani,TikTok,39700000.0,315800,0.8,2000000.0,311300.0,3200.0,1300.0,2022-02-07 16:54:35.641971
INF0595,ajravsss,TikTok,8000000.0,358226,4.48,2700000.0,355300.0,2300.0,626.0,2022-02-07 16:54:35.641971
INF0596,tootymcnooty,TikTok,6600000.0,329400,4.99,1500000.0,323400.0,1900.0,4100.0,2022-02-07 16:54:35.641971
INF0597,dustinvogelbacher,TikTok,624200.0,105900,16.97,1300000.0,78300.0,1300.0,26300.0,2022-02-07 16:54:35.641971
INF0598,rachsullivan__,TikTok,1000000.0,389424,38.94,3200000.0,387200.0,824.0,1400.0,2022-02-07 16:54:35.641971
INF0599,linhkool1993,TikTok,4200000.0,325298,7.75,4300000.0,323300.0,1400.0,598.0,2022-02-07 16:54:35.641971
INF0600,420althea,TikTok,1200000.0,232100,19.34,1600000.0,224300.0,4600.0,3200.0,2022-02-07 16:54:35.641971
INF0601,lonely.moods,TikTok,354500.0,230000,64.88,815500.0,214000.0,5400.0,10600.0,2022-02-07 16:54:35.641971
INF0602,yamandihati,TikTok,267700.0,91900,34.33,2700000.0,78900.0,8200.0,4800.0,2022-02-07 16:54:35.641971
INF0603,cauamacedo,TikTok,10000000.0,297125,2.97,2000000.0,292300.0,4400.0,425.0,2022-02-07 16:54:35.641971
INF0604,mattiastanga,TikTok,2200000.0,224900,10.22,1300000.0,215000.0,1700.0,8200.0,2022-02-07 16:54:35.641971
INF0605,annemarie,TikTok,6200000.0,368426,5.94,3100000.0,366000.0,1900.0,526.0,2022-02-07 16:54:35.641971
INF0606,_nch04,TikTok,4600000.0,304446,6.62,4400000.0,302400.0,1300.0,746.0,2022-02-07 16:54:35.641971
INF0607,r.rikiansyah,TikTok,1900000.0,170600,8.98,1100000.0,154600.0,1500.0,14500.0,2022-02-07 16:54:35.641971
INF0608,rudy_willingham,TikTok,4300000.0,306190,7.12,3500000.0,303600.0,490.0,2100.0,2022-02-07 16:54:35.641971
INF0609,bikedasher,TikTok,903100.0,340973,37.76,3600000.0,338700.0,1500.0,773.0,2022-02-07 16:54:35.641971
INF0610,rauwalejandro,TikTok,8000000.0,308600,3.86,1800000.0,303700.0,3700.0,1200.0,2022-02-07 16:54:35.641971
INF0611,thatrachelharper,TikTok,461200.0,214828,46.58,1300000.0,204800.0,928.0,9100.0,2022-02-07 16:54:35.641971
INF0612,jonata_26,TikTok,3300000.0,301900,9.15,1800000.0,296900.0,1300.0,3700.0,2022-02-07 16:54:35.641971
INF0613,luancarvalhosc,TikTok,159800.0,241600,151.19,1100000.0,231200.0,6900.0,3500.0,2022-02-07 16:54:35.641971
INF0614,outofcontextskyrim,TikTok,72400.0,193800,267.68,1500000.0,184000.0,1800.0,8000.0,2022-02-07 16:54:35.641971
INF0615,wuesilva,TikTok,10200000.0,249900,2.45,2200000.0,244800.0,2900.0,2200.0,2022-02-07 16:54:35.641971
INF0616,karll9_,TikTok,755400.0,192400,25.47,2800000.0,187300.0,3000.0,2100.0,2022-02-07 16:54:35.641971
INF0617,yimotapir,TikTok,3200000.0,179100,5.6,1200000.0,165700.0,1200.0,12200.0,2022-02-07 16:54:35.641971
